$WAX9,34:00.7,148,67.721588,-1.100586,-0.0625,0.175781,-12.95,-28.559999,0.21,-111.099998,126.700005,178.600006
$WAX9,34:00.7,149,67.731598,-1.074219,-0.035156,0.179688,-15.05,-23.66,-0.91,-110.800003,126.700005,178.800003
$WAX9,34:00.7,150,67.741608,-1.02832,-0.001953,0.188477,-16.450001,-19.389999,-3.15,-110.800003,126.700005,178.800003
$WAX9,34:00.7,151,67.751587,-0.99707,0.020508,0.194336,-16.17,-17.08,-5.39,-111.200005,127.5,177.600006
$WAX9,34:00.7,152,67.761597,-0.973633,-0.000977,0.188477,-14.21,-15.68,-7.49,-110.900002,126.900002,178.699997
$WAX9,34:00.7,153,67.771606,-0.957031,-0.00293,0.201172,-11.27,-16.940001,-7.84,-110.700005,127.800003,178.800003
$WAX9,34:00.7,154,67.781586,-1.000977,0,0.196289,-9.45,-19.460001,-6.23,-111.300003,127.200005,178.5
$WAX9,34:00.7,155,67.791595,-1.044922,-0.035156,0.173828,-7.91,-21.98,-4.76,-111.300003,127.200005,178.5
$WAX9,34:00.7,156,67.801605,-1.097656,-0.037109,0.183594,-6.72,-22.540001,-2.94,-110.300003,126.700005,177.800003
$WAX9,34:00.7,157,67.811584,-1.123047,-0.049805,0.166016,-7.07,-21.07,-1.19,-110.800003,126.400002,176.5
$WAX9,34:00.7,158,67.821594,-1.107422,-0.035156,0.165039,-8.75,-17.01,-1.61,-110.5,126.400002,177.100006
$WAX9,34:00.7,159,67.831604,-1.0625,0.000977,0.161133,-10.99,-12.11,-1.96,-110.599998,126.700005,178.699997
$WAX9,34:00.7,160,67.841583,-1.033203,0.018555,0.15625,-12.04,-8.33,-0.63,-110.800003,126.5,177.800003
$WAX9,34:00.7,161,67.851593,-1.021484,0.029297,0.161133,-11.69,-7.14,-1.33,-110.900002,126.700005,177.199997
$WAX9,34:00.7,162,67.861603,-1.018555,0.018555,0.160156,-8.47,-8.61,-1.96,-110.900002,126.700005,177.199997
$WAX9,34:00.8,163,67.871582,-1.006836,-0.001953,0.166992,-5.46,-8.82,-3.36,-110.400002,126.300003,177.5
